Site,Stage,Year,Column,Row,Genotype,yield,aphidcov,lcol,lrow,Block,Site.o,Environment
07S3BRI,07S3,2007,10,34,667,1.22,NA,3.5,11,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,35,501,1.31,NA,3.5,12,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,36,636,2.45,NA,3.5,13,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,37,491,2.46,NA,3.5,14,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,38,691,1.79,NA,3.5,15,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,39,690,1.19,NA,3.5,16,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,40,470,2.36,NA,3.5,17,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,41,441,1.19,NA,3.5,18,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,42,619,2.01,NA,3.5,19,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,43,635,1.24,NA,3.5,20,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,44,669,1.76,NA,3.5,21,3,07BRI01,07BRI
07S3BRI,07S3,2007,10,45,689,1.37,NA,3.5,22,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,1,592,1.69,NA,4.5,-22,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,2,515,2.77,NA,4.5,-21,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,3,390,1.17,NA,4.5,-20,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,4,456,1.93,NA,4.5,-19,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,5,583,0.9,NA,4.5,-18,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,6,468,2.12,NA,4.5,-17,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,7,644,0.66,NA,4.5,-16,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,8,622,0.85,NA,4.5,-15,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,9,640,1.53,NA,4.5,-14,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,10,638,2.02,NA,4.5,-13,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,11,4,2.25,NA,4.5,-12,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,12,660,2.43,NA,4.5,-11,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,13,587,1.97,NA,4.5,-10,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,14,648,1.1,NA,4.5,-9,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,15,614,1.38,NA,4.5,-8,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,16,626,2.84,NA,4.5,-7,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,17,421,3.02,NA,4.5,-6,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,18,558,2.22,NA,4.5,-5,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,19,400,2.03,NA,4.5,-4,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,20,599,2.47,NA,4.5,-3,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,21,676,1.65,NA,4.5,-2,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,22,444,1.49,NA,4.5,-1,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,23,665,2.72,NA,4.5,0,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,24,387,1.49,NA,4.5,1,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,25,658,1.4,NA,4.5,2,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,26,670,3.33,NA,4.5,3,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,27,655,1.65,NA,4.5,4,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,28,679,0.98,NA,4.5,5,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,29,338,1.53,NA,4.5,6,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,30,650,0.71,NA,4.5,7,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,31,3,1.64,NA,4.5,8,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,32,623,1.64,NA,4.5,9,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,33,597,0.81,NA,4.5,10,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,34,436,1.23,NA,4.5,11,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,35,659,1.85,NA,4.5,12,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,36,591,1.64,NA,4.5,13,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,37,396,2.16,NA,4.5,14,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,38,621,1.47,NA,4.5,15,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,39,401,2.42,NA,4.5,16,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,40,656,1.11,NA,4.5,17,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,41,380,2.48,NA,4.5,18,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,42,510,2.28,NA,4.5,19,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,43,649,1.81,NA,4.5,20,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,44,443,1.86,NA,4.5,21,3,07BRI01,07BRI
07S3BRI,07S3,2007,11,45,344,3.31,NA,4.5,22,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,1,484,2.6,NA,5.5,-22,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,2,678,1.4,NA,5.5,-21,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,3,643,1.04,NA,5.5,-20,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,4,525,1.18,NA,5.5,-19,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,5,432,1.05,NA,5.5,-18,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,6,454,1.26,NA,5.5,-17,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,7,666,2.56,NA,5.5,-16,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,8,521,1.3,NA,5.5,-15,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,9,434,1.11,NA,5.5,-14,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,10,664,1.92,NA,5.5,-13,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,11,594,1.33,NA,5.5,-12,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,12,627,1.91,NA,5.5,-11,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,13,608,1.49,NA,5.5,-10,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,14,379,2.17,NA,5.5,-9,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,15,537,1.09,NA,5.5,-8,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,16,343,2.72,NA,5.5,-7,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,17,595,1.89,NA,5.5,-6,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,18,433,2.22,NA,5.5,-5,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,19,634,2.12,NA,5.5,-4,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,20,642,1.71,NA,5.5,-3,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,21,675,1.03,NA,5.5,-2,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,22,596,1.85,NA,5.5,-1,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,23,618,1.8,NA,5.5,0,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,24,429,2.22,NA,5.5,1,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,25,426,2.21,NA,5.5,2,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,26,657,2.14,NA,5.5,3,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,27,645,0.34,NA,5.5,4,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,28,588,1.16,NA,5.5,5,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,29,388,0.58,NA,5.5,6,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,30,340,1.56,NA,5.5,7,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,31,423,1.26,NA,5.5,8,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,32,639,2.35,NA,5.5,9,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,33,430,2.16,NA,5.5,10,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,34,600,1.52,NA,5.5,11,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,35,452,1.47,NA,5.5,12,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,36,663,2.03,NA,5.5,13,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,37,668,1.47,NA,5.5,14,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,38,590,1.5,NA,5.5,15,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,39,486,2.09,NA,5.5,16,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,40,431,2.18,NA,5.5,17,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,41,457,1.33,NA,5.5,18,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,42,424,1.52,NA,5.5,19,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,43,527,2.12,NA,5.5,20,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,44,552,2.21,NA,5.5,21,3,07BRI01,07BRI
07S3BRI,07S3,2007,12,45,473,2.13,NA,5.5,22,3,07BRI01,07BRI
07S3CAL,07S3,2007,1,1,341,1.43,NA,-5.5,-22,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,2,679,0.91,NA,-5.5,-21,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,3,433,1.43,NA,-5.5,-20,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,4,584,1.03,NA,-5.5,-19,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,5,665,1.18,NA,-5.5,-18,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,6,626,1.16,NA,-5.5,-17,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,7,379,1.54,NA,-5.5,-16,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,8,470,1.57,NA,-5.5,-15,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,9,639,1.45,NA,-5.5,-14,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,10,497,1.56,NA,-5.5,-13,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,11,658,1.36,NA,-5.5,-12,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,12,420,1.27,NA,-5.5,-11,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,13,339,1.58,NA,-5.5,-10,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,14,515,1.35,NA,-5.5,-9,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,15,612,1.15,NA,-5.5,-8,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,16,636,2.08,NA,-5.5,-7,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,17,606,1.47,NA,-5.5,-6,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,18,436,1.87,NA,-5.5,-5,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,19,343,2.3,NA,-5.5,-4,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,20,3,1.51,NA,-5.5,-3,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,21,528,2.4,NA,-5.5,-2,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,22,396,2.04,NA,-5.5,-1,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,23,671,2.18,NA,-5.5,0,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,24,456,1.72,NA,-5.5,1,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,25,603,1.47,NA,-5.5,2,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,26,629,1.26,NA,-5.5,3,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,27,583,1.15,NA,-5.5,4,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,28,677,1.13,NA,-5.5,5,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,29,633,0.99,NA,-5.5,6,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,30,423,0.85,NA,-5.5,7,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,31,430,1.28,NA,-5.5,8,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,32,625,0.99,NA,-5.5,9,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,33,689,0.81,NA,-5.5,10,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,34,2,0.94,NA,-5.5,11,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,35,660,1.47,NA,-5.5,12,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,36,667,0.77,NA,-5.5,13,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,37,495,0.89,NA,-5.5,14,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,38,449,0.61,NA,-5.5,15,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,39,668,1.13,NA,-5.5,16,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,40,666,1.18,NA,-5.5,17,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,41,498,1.27,NA,-5.5,18,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,42,650,0.59,NA,-5.5,19,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,43,614,0.73,NA,-5.5,20,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,44,462,0.86,NA,-5.5,21,1,07CAL01,07CAL
07S3CAL,07S3,2007,1,45,434,0.99,NA,-5.5,22,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,1,599,1.44,NA,-4.5,-22,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,2,554,0.86,NA,-4.5,-21,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,3,641,0.8,NA,-4.5,-20,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,4,623,1.57,NA,-4.5,-19,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,5,587,0.74,NA,-4.5,-18,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,6,656,1.86,NA,-4.5,-17,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,7,624,1.93,NA,-4.5,-16,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,8,428,1.69,NA,-4.5,-15,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,9,589,1.15,NA,-4.5,-14,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,10,672,1.18,NA,-4.5,-13,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,11,527,1.71,NA,-4.5,-12,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,12,549,1.13,NA,-4.5,-11,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,13,484,1.55,NA,-4.5,-10,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,14,338,1.49,NA,-4.5,-9,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,15,448,1.31,NA,-4.5,-8,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,16,601,1.3,NA,-4.5,-7,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,17,593,1.14,NA,-4.5,-6,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,18,597,1.52,NA,-4.5,-5,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,19,454,1.06,NA,-4.5,-4,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,20,525,1.78,NA,-4.5,-3,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,21,478,1.92,NA,-4.5,-2,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,22,611,1.69,NA,-4.5,-1,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,23,619,1.64,NA,-4.5,0,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,24,622,1.25,NA,-4.5,1,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,25,602,1.28,NA,-4.5,2,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,26,444,0.99,NA,-4.5,3,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,27,617,1.53,NA,-4.5,4,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,28,429,1.49,NA,-4.5,5,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,29,654,1.33,NA,-4.5,6,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,30,385,1.06,NA,-4.5,7,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,31,663,1.21,NA,-4.5,8,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,32,647,0.79,NA,-4.5,9,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,33,399,1.59,NA,-4.5,10,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,34,491,1.36,NA,-4.5,11,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,35,517,1.26,NA,-4.5,12,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,36,389,1.47,NA,-4.5,13,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,37,690,0.92,NA,-4.5,14,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,38,521,1.57,NA,-4.5,15,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,39,558,1.31,NA,-4.5,16,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,40,648,0.89,NA,-4.5,17,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,41,661,1.59,NA,-4.5,18,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,42,678,1.47,NA,-4.5,19,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,43,655,1.45,NA,-4.5,20,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,44,674,0.97,NA,-4.5,21,1,07CAL01,07CAL
07S3CAL,07S3,2007,2,45,551,1.81,NA,-4.5,22,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,1,631,1.84,NA,-3.5,-22,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,2,637,1.17,NA,-3.5,-21,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,3,596,1.44,NA,-3.5,-20,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,4,635,1.09,NA,-3.5,-19,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,5,643,1.46,NA,-3.5,-18,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,6,644,1.1,NA,-3.5,-17,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,7,340,1.74,NA,-3.5,-16,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,8,552,1.47,NA,-3.5,-15,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,9,676,1.38,NA,-3.5,-14,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,10,397,1.95,NA,-3.5,-13,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,11,638,1.88,NA,-3.5,-12,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,12,421,2.31,NA,-3.5,-11,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,13,673,1.49,NA,-3.5,-10,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,14,628,1.49,NA,-3.5,-9,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,15,632,1.52,NA,-3.5,-8,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,16,501,1.3,NA,-3.5,-7,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,17,473,1.58,NA,-3.5,-6,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,18,669,1.26,NA,-3.5,-5,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,19,680,1.28,NA,-3.5,-4,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,20,426,1.63,NA,-3.5,-3,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,21,607,1.07,NA,-3.5,-2,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,22,598,1.36,NA,-3.5,-1,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,23,380,1.85,NA,-3.5,0,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,24,441,0.95,NA,-3.5,1,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,25,4,1.18,NA,-3.5,2,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,26,620,1.15,NA,-3.5,3,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,27,613,0.55,NA,-3.5,4,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,28,479,1.52,NA,-3.5,5,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,29,670,1.56,NA,-3.5,6,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,30,610,1.61,NA,-3.5,7,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,31,662,0.77,NA,-3.5,8,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,32,595,1.02,NA,-3.5,9,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,33,605,1.37,NA,-3.5,10,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,34,422,1.02,NA,-3.5,11,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,35,630,0.78,NA,-3.5,12,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,36,646,1.01,NA,-3.5,13,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,37,609,0.98,NA,-3.5,14,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,38,437,0.66,NA,-3.5,15,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,39,387,1.37,NA,-3.5,16,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,40,616,1.33,NA,-3.5,17,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,41,388,1.58,NA,-3.5,18,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,42,480,1.94,NA,-3.5,19,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,43,651,2.09,NA,-3.5,20,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,44,652,1.29,NA,-3.5,21,1,07CAL01,07CAL
07S3CAL,07S3,2007,3,45,386,1.7,NA,-3.5,22,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,1,427,1.64,NA,-2.5,-22,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,2,653,0.76,NA,-2.5,-21,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,3,510,1.18,NA,-2.5,-20,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,4,439,0.74,NA,-2.5,-19,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,5,615,1.5,NA,-2.5,-18,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,6,457,0.68,NA,-2.5,-17,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,7,675,0.84,NA,-2.5,-16,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,8,590,1.14,NA,-2.5,-15,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,9,424,1.38,NA,-2.5,-14,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,10,588,0.96,NA,-2.5,-13,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,11,618,1.33,NA,-2.5,-12,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,12,594,1.03,NA,-2.5,-11,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,13,645,0.73,NA,-2.5,-10,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,14,608,1.19,NA,-2.5,-9,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,15,592,0.65,NA,-2.5,-8,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,16,649,0.55,NA,-2.5,-7,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,17,431,1.33,NA,-2.5,-6,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,18,468,1.26,NA,-2.5,-5,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,19,565,1.33,NA,-2.5,-4,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,20,627,1,NA,-2.5,-3,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,21,344,1.01,NA,-2.5,-2,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,22,378,1,NA,-2.5,-1,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,23,642,1.07,NA,-2.5,0,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,24,450,0.5,NA,-2.5,1,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,25,621,1.01,NA,-2.5,2,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,26,664,1.41,NA,-2.5,3,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,27,443,0.63,NA,-2.5,4,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,28,659,1.05,NA,-2.5,5,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,29,640,1.29,NA,-2.5,6,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,30,400,0.95,NA,-2.5,7,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,31,401,1.81,NA,-2.5,8,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,32,425,1.42,NA,-2.5,9,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,33,537,0.94,NA,-2.5,10,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,34,390,1.17,NA,-2.5,11,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,35,600,1.22,NA,-2.5,12,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,36,591,1.2,NA,-2.5,13,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,37,471,1.6,NA,-2.5,14,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,38,604,1.49,NA,-2.5,15,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,39,432,1.31,NA,-2.5,16,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,40,657,1.29,NA,-2.5,17,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,41,634,1.11,NA,-2.5,18,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,42,691,0.88,NA,-2.5,19,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,43,486,1.26,NA,-2.5,20,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,44,452,0.66,NA,-2.5,21,1,07CAL01,07CAL
07S3CAL,07S3,2007,4,45,463,0.83,NA,-2.5,22,1,07CAL01,07CAL
07S3CAL,07S3,2007,5,1,597,1.71,NA,-1.5,-22,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,2,678,1.57,NA,-1.5,-21,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,3,441,1.85,NA,-1.5,-20,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,4,558,1.27,NA,-1.5,-19,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,5,652,1.54,NA,-1.5,-18,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,6,669,1.19,NA,-1.5,-17,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,7,679,1.02,NA,-1.5,-16,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,8,627,1.5,NA,-1.5,-15,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,9,432,1.55,NA,-1.5,-14,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,10,515,1.51,NA,-1.5,-13,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,11,343,2.13,NA,-1.5,-12,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,12,612,1.16,NA,-1.5,-11,2,07CAL01,07CAL
07S3CAL,07S3,2007,5,13,3,0.96,NA,-1.5,-10,2,07CAL01,07CAL
